block_id,drug_row,drug_col,conc_r,conc_C,response,conc_r_unit,conc_c_unit,cell
6,Navitoclax,Trametinib,1000,30,85.4356335814478,nM,nM,BT-549
7,Ponatinib,Trametinib,0,0,92.4937317175094,nM,nM,BT-549
7,Ponatinib,Trametinib,0,0.03,102.388663363381,nM,nM,BT-549
7,Ponatinib,Trametinib,0,0.1,91.7415378186377,nM,nM,BT-549
7,Ponatinib,Trametinib,0,0.3,87.9268401886455,nM,nM,BT-549
7,Ponatinib,Trametinib,0,1,85.8583069667483,nM,nM,BT-549
7,Ponatinib,Trametinib,0,3,93.4697928481882,nM,nM,BT-549
7,Ponatinib,Trametinib,0,10,84.5285356098143,nM,nM,BT-549
7,Ponatinib,Trametinib,0,30,81.1570950988001,nM,nM,BT-549
7,Ponatinib,Trametinib,1,0,107.976389469285,nM,nM,BT-549
7,Ponatinib,Trametinib,1,0.03,108.710673989613,nM,nM,BT-549
7,Ponatinib,Trametinib,1,0.1,105.612351501403,nM,nM,BT-549
7,Ponatinib,Trametinib,1,0.3,101.166348277715,nM,nM,BT-549
7,Ponatinib,Trametinib,1,1,101.054414661811,nM,nM,BT-549
7,Ponatinib,Trametinib,1,3,101.054414661811,nM,nM,BT-549
7,Ponatinib,Trametinib,1,10,95.0905916064713,nM,nM,BT-549
7,Ponatinib,Trametinib,1,30,86.7985493403379,nM,nM,BT-549
7,Ponatinib,Trametinib,3,0,112.386573935884,nM,nM,BT-549
7,Ponatinib,Trametinib,3,0.03,116.48782162259,nM,nM,BT-549
7,Ponatinib,Trametinib,3,0.1,112.847740433407,nM,nM,BT-549
7,Ponatinib,Trametinib,3,0.3,106.46304698227,nM,nM,BT-549
7,Ponatinib,Trametinib,3,1,107.389857321951,nM,nM,BT-549
7,Ponatinib,Trametinib,3,3,99.8320995761447,nM,nM,BT-549
7,Ponatinib,Trametinib,3,10,95.2428213241,nM,nM,BT-549
7,Ponatinib,Trametinib,3,30,91.5893081010089,nM,nM,BT-549
7,Ponatinib,Trametinib,10,0,119.09811354546,nM,nM,BT-549
7,Ponatinib,Trametinib,10,0.03,116.492298967226,nM,nM,BT-549
7,Ponatinib,Trametinib,10,0.1,125.164915527431,nM,nM,BT-549
7,Ponatinib,Trametinib,10,0.3,118.439943883947,nM,nM,BT-549
7,Ponatinib,Trametinib,10,1,110.112082860725,nM,nM,BT-549
7,Ponatinib,Trametinib,10,3,110.971733030864,nM,nM,BT-549
7,Ponatinib,Trametinib,10,10,100.418631723479,nM,nM,BT-549
7,Ponatinib,Trametinib,10,30,81.5690108053251,nM,nM,BT-549
7,Ponatinib,Trametinib,30,0,113.183541281118,nM,nM,BT-549
7,Ponatinib,Trametinib,30,0.03,127.309563608143,nM,nM,BT-549
7,Ponatinib,Trametinib,30,0.1,113.040266252761,nM,nM,BT-549
7,Ponatinib,Trametinib,30,0.3,112.077637155991,nM,nM,BT-549
7,Ponatinib,Trametinib,30,1,115.717718345173,nM,nM,BT-549
7,Ponatinib,Trametinib,30,3,99.1470658468151,nM,nM,BT-549
7,Ponatinib,Trametinib,30,10,88.8043997373291,nM,nM,BT-549
7,Ponatinib,Trametinib,30,30,75.4574353769924,nM,nM,BT-549
7,Ponatinib,Trametinib,100,0,107.913706644379,nM,nM,BT-549
7,Ponatinib,Trametinib,100,0.03,117.092263148469,nM,nM,BT-549
7,Ponatinib,Trametinib,100,0.1,112.279117664617,nM,nM,BT-549
7,Ponatinib,Trametinib,100,0.3,104.510924720912,nM,nM,BT-549
7,Ponatinib,Trametinib,100,1,102.621485284461,nM,nM,BT-549
7,Ponatinib,Trametinib,100,3,98.444122738941,nM,nM,BT-549
7,Ponatinib,Trametinib,100,10,77.5841740791595,nM,nM,BT-549
7,Ponatinib,Trametinib,100,30,74.8932899528386,nM,nM,BT-549
7,Ponatinib,Trametinib,300,0,95.7577159572563,nM,nM,BT-549
7,Ponatinib,Trametinib,300,0.03,95.0368634708376,nM,nM,BT-549
7,Ponatinib,Trametinib,300,0.1,89.3685451614829,nM,nM,BT-549
7,Ponatinib,Trametinib,300,0.3,92.3101605874276,nM,nM,BT-549
7,Ponatinib,Trametinib,300,1,78.0408632320458,nM,nM,BT-549
7,Ponatinib,Trametinib,300,3,75.6051877499851,nM,nM,BT-549
7,Ponatinib,Trametinib,300,10,80.8078622171811,nM,nM,BT-549
7,Ponatinib,Trametinib,300,30,77.1409169601815,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,0,61.5955763834995,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,0.03,67.671333054743,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,0.1,76.3663363381291,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,0.3,67.4295564443914,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,1,56.6884066622888,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,3,59.1464688675303,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,10,57.8256521998687,nM,nM,BT-549
7,Ponatinib,Trametinib,1000,30,57.8256521998687,nM,nM,BT-549
8,Olaparib,Trametinib,0,0,98.2471195749507,nM,nM,BT-549
8,Olaparib,Trametinib,0,0.03,98.4978508745747,nM,nM,BT-549
8,Olaparib,Trametinib,0,0.1,90.5326547668796,nM,nM,BT-549
8,Olaparib,Trametinib,0,0.3,98.6456032475673,nM,nM,BT-549
8,Olaparib,Trametinib,0,1,91.7773565757268,nM,nM,BT-549
8,Olaparib,Trametinib,0,3,92.2250910393409,nM,nM,BT-549
8,Olaparib,Trametinib,0,10,86.104560921736,nM,nM,BT-549
8,Olaparib,Trametinib,0,30,84.5688317115396,nM,nM,BT-549
8,Olaparib,Trametinib,1,0,101.314100650707,nM,nM,BT-549
8,Olaparib,Trametinib,1,0.03,108.4241239329,nM,nM,BT-549
8,Olaparib,Trametinib,1,0.1,95.8562175392514,nM,nM,BT-549
8,Olaparib,Trametinib,1,0.3,92.9996716613934,nM,nM,BT-549
8,Olaparib,Trametinib,1,1,91.1236642588502,nM,nM,BT-549
8,Olaparib,Trametinib,1,3,95.1667064652856,nM,nM,BT-549
8,Olaparib,Trametinib,1,10,83.8345471912125,nM,nM,BT-549
8,Olaparib,Trametinib,1,30,82.5898453823652,nM,nM,BT-549
8,Olaparib,Trametinib,3,0,106.825711897797,nM,nM,BT-549
8,Olaparib,Trametinib,3,0.03,104.439287206734,nM,nM,BT-549
8,Olaparib,Trametinib,3,0.1,103.924392573578,nM,nM,BT-549
8,Olaparib,Trametinib,3,0.3,104.869112291803,nM,nM,BT-549
8,Olaparib,Trametinib,3,1,104.264670765924,nM,nM,BT-549
8,Olaparib,Trametinib,3,3,98.6948540385649,nM,nM,BT-549
8,Olaparib,Trametinib,3,10,90.546086800788,nM,nM,BT-549
8,Olaparib,Trametinib,3,30,87.5910393409349,nM,nM,BT-549
8,Olaparib,Trametinib,10,0,105.809354665393,nM,nM,BT-549
8,Olaparib,Trametinib,10,0.03,109.095725628321,nM,nM,BT-549
8,Olaparib,Trametinib,10,0.1,105.052683421885,nM,nM,BT-549
8,Olaparib,Trametinib,10,0.3,102.881171273357,nM,nM,BT-549
8,Olaparib,Trametinib,10,1,101.551399916423,nM,nM,BT-549
8,Olaparib,Trametinib,10,3,99.1918392931765,nM,nM,BT-549
8,Olaparib,Trametinib,10,10,99.2455674288102,nM,nM,BT-549
8,Olaparib,Trametinib,10,30,85.1061130678765,nM,nM,BT-549
8,Olaparib,Trametinib,30,0,105.554146021133,nM,nM,BT-549
8,Olaparib,Trametinib,30,0.03,108.137573876187,nM,nM,BT-549
8,Olaparib,Trametinib,30,0.1,108.415169243627,nM,nM,BT-549
8,Olaparib,Trametinib,30,0.3,101.91406483195,nM,nM,BT-549
8,Olaparib,Trametinib,30,1,95.7442839233479,nM,nM,BT-549
8,Olaparib,Trametinib,30,3,95.399528386365,nM,nM,BT-549
8,Olaparib,Trametinib,30,10,93.5996358426363,nM,nM,BT-549
8,Olaparib,Trametinib,30,30,88.4641215449824,nM,nM,BT-549
8,Olaparib,Trametinib,100,0,106.360068055638,nM,nM,BT-549
8,Olaparib,Trametinib,100,0.03,110.940391618411,nM,nM,BT-549
8,Olaparib,Trametinib,100,0.1,108.321145006268,nM,nM,BT-549
8,Olaparib,Trametinib,100,0.3,108.034594949555,nM,nM,BT-549
8,Olaparib,Trametinib,100,1,103.342337770879,nM,nM,BT-549
8,Olaparib,Trametinib,100,3,99.2321353949018,nM,nM,BT-549
8,Olaparib,Trametinib,100,10,99.87239567787,nM,nM,BT-549
8,Olaparib,Trametinib,100,30,87.0000298489642,nM,nM,BT-549
8,Olaparib,Trametinib,300,0,106.001880484747,nM,nM,BT-549
8,Olaparib,Trametinib,300,0.03,112.444779416154,nM,nM,BT-549
8,Olaparib,Trametinib,300,0.1,108.558444271984,nM,nM,BT-549
8,Olaparib,Trametinib,300,0.3,109.75837263447,nM,nM,BT-549
8,Olaparib,Trametinib,300,1,103.163243985434,nM,nM,BT-549
8,Olaparib,Trametinib,300,3,99.429138558892,nM,nM,BT-549
8,Olaparib,Trametinib,300,10,95.144319742105,nM,nM,BT-549
8,Olaparib,Trametinib,300,30,83.3151752134201,nM,nM,BT-549
8,Olaparib,Trametinib,1000,0,104.32735359083,nM,nM,BT-549
8,Olaparib,Trametinib,1000,0.03,108.697241955704,nM,nM,BT-549
8,Olaparib,Trametinib,1000,0.1,107.036147095696,nM,nM,BT-549
8,Olaparib,Trametinib,1000,0.3,101.694674944779,nM,nM,BT-549
8,Olaparib,Trametinib,1000,1,101.300668616799,nM,nM,BT-549
8,Olaparib,Trametinib,1000,3,101.990179690765,nM,nM,BT-549
8,Olaparib,Trametinib,1000,10,102.272252402842,nM,nM,BT-549
8,Olaparib,Trametinib,1000,30,83.3151752134201,nM,nM,BT-549
9,ABT-199,Trametinib,0,0,89.0775177601337,nM,nM,BT-549
9,ABT-199,Trametinib,0,0.03,92.9190794579428,nM,nM,BT-549
9,ABT-199,Trametinib,0,0.1,90.9445704734046,nM,nM,BT-549
9,ABT-199,Trametinib,0,0.3,90.2237179869858,nM,nM,BT-549
9,ABT-199,Trametinib,0,1,87.2059877022267,nM,nM,BT-549
9,ABT-199,Trametinib,0,3,83.3554713151454,nM,nM,BT-549
9,ABT-199,Trametinib,0,10,80.5884723300101,nM,nM,BT-549
9,ABT-199,Trametinib,0,30,78.9184227807295,nM,nM,BT-549
9,ABT-199,Trametinib,1,0,98.8873798579189,nM,nM,BT-549
9,ABT-199,Trametinib,1,0.03,101.815563249955,nM,nM,BT-549
9,ABT-199,Trametinib,1,0.1,100.082830875769,nM,nM,BT-549
9,ABT-199,Trametinib,1,0.3,105.482508506955,nM,nM,BT-549
9,ABT-199,Trametinib,1,1,98.4799414960301,nM,nM,BT-549
9,ABT-199,Trametinib,1,3,93.7070921139037,nM,nM,BT-549
9,ABT-199,Trametinib,1,10,82.9166915408035,nM,nM,BT-549
9,ABT-199,Trametinib,1,30,75.3723658289057,nM,nM,BT-549
9,ABT-199,Trametinib,3,0,100.172377768491,nM,nM,BT-549
9,ABT-199,Trametinib,3,0.03,99.778371440511,nM,nM,BT-549
9,ABT-199,Trametinib,3,0.1,100.100740254313,nM,nM,BT-549
9,ABT-199,Trametinib,3,0.3,97.177034206913,nM,nM,BT-549
9,ABT-199,Trametinib,3,1,98.7082860724733,nM,nM,BT-549
9,ABT-199,Trametinib,3,3,93.8369351083517,nM,nM,BT-549
9,ABT-199,Trametinib,3,10,91.1684377052116,nM,nM,BT-549
9,ABT-199,Trametinib,3,30,85.7374186615724,nM,nM,BT-549
9,ABT-199,Trametinib,10,0,106.534684496448,nM,nM,BT-549
9,ABT-199,Trametinib,10,0.03,105.621306190675,nM,nM,BT-549
9,ABT-199,Trametinib,10,0.1,107.506268282491,nM,nM,BT-549
9,ABT-199,Trametinib,10,0.3,104.434809862098,nM,nM,BT-549
9,ABT-199,Trametinib,10,1,101.596173362784,nM,nM,BT-549
9,ABT-199,Trametinib,10,3,93.2504029610172,nM,nM,BT-549
9,ABT-199,Trametinib,10,10,90.6759297952361,nM,nM,BT-549
9,ABT-199,Trametinib,10,30,81.7660139693153,nM,nM,BT-549
9,ABT-199,Trametinib,30,0,107.358515909498,nM,nM,BT-549
9,ABT-199,Trametinib,30,0.03,100.960390424452,nM,nM,BT-549
9,ABT-199,Trametinib,30,0.1,102.719986866456,nM,nM,BT-549
9,ABT-199,Trametinib,30,0.3,97.0113724553758,nM,nM,BT-549
9,ABT-199,Trametinib,30,1,91.6161721688257,nM,nM,BT-549
9,ABT-199,Trametinib,30,3,87.532833860665,nM,nM,BT-549
9,ABT-199,Trametinib,30,10,90.577428213241,nM,nM,BT-549
9,ABT-199,Trametinib,30,30,78.394573458301,nM,nM,BT-549
9,ABT-199,Trametinib,100,0,106.301862575369,nM,nM,BT-549
9,ABT-199,Trametinib,100,0.03,100.969345113725,nM,nM,BT-549
9,ABT-199,Trametinib,100,0.1,99.7918034744194,nM,nM,BT-549
9,ABT-199,Trametinib,100,0.3,98.8067876544684,nM,nM,BT-549
9,ABT-199,Trametinib,100,1,99.173929914632,nM,nM,BT-549
9,ABT-199,Trametinib,100,3,98.6456032475673,nM,nM,BT-549
9,ABT-199,Trametinib,100,10,93.6757507014507,nM,nM,BT-549
9,ABT-199,Trametinib,100,30,81.9003343083995,nM,nM,BT-549
9,ABT-199,Trametinib,300,0,111.012029132589,nM,nM,BT-549
9,ABT-199,Trametinib,300,0.03,110.985165064772,nM,nM,BT-549
9,ABT-199,Trametinib,300,0.1,115.959494955525,nM,nM,BT-549
9,ABT-199,Trametinib,300,0.3,111.294101844666,nM,nM,BT-549
9,ABT-199,Trametinib,300,1,100.217151214853,nM,nM,BT-549
9,ABT-199,Trametinib,300,3,100.172377768491,nM,nM,BT-549
9,ABT-199,Trametinib,300,10,102.702077487911,nM,nM,BT-549
9,ABT-199,Trametinib,300,30,85.2493880962331,nM,nM,BT-549
9,ABT-199,Trametinib,1000,0,104.148259805385,nM,nM,BT-549
9,ABT-199,Trametinib,1000,0.03,101.909587487314,nM,nM,BT-549
9,ABT-199,Trametinib,1000,0.1,101.569309294967,nM,nM,BT-549
9,ABT-199,Trametinib,1000,0.3,103.906483195033,nM,nM,BT-549
9,ABT-199,Trametinib,1000,1,96.2099277655065,nM,nM,BT-549
9,ABT-199,Trametinib,1000,3,98.032207032416,nM,nM,BT-549
9,ABT-199,Trametinib,1000,10,89.2342248223987,nM,nM,BT-549
9,ABT-199,Trametinib,1000,30,85.2493880962331,nM,nM,BT-549
10,SCH772984,Trametinib,0,0,99.9843292937735,nM,nM,BT-549
10,SCH772984,Trametinib,0,0.03,102.822965793087,nM,nM,BT-549
10,SCH772984,Trametinib,0,0.1,101.215599068712,nM,nM,BT-549
10,SCH772984,Trametinib,0,0.3,100.987254492269,nM,nM,BT-549
10,SCH772984,Trametinib,0,1,97.3964240940839,nM,nM,BT-549
10,SCH772984,Trametinib,0,3,98.5381469762999,nM,nM,BT-549
10,SCH772984,Trametinib,0,10,93.7742522834458,nM,nM,BT-549
10,SCH772984,Trametinib,0,30,84.3628738582771,nM,nM,BT-549
10,SCH772984,Trametinib,1,0,98.1351859590472,nM,nM,BT-549
10,SCH772984,Trametinib,1,0.03,107.954002746105,nM,nM,BT-549
10,SCH772984,Trametinib,1,0.1,99.6216643782461,nM,nM,BT-549
10,SCH772984,Trametinib,1,0.3,107.846546474837,nM,nM,BT-549
10,SCH772984,Trametinib,1,1,110.246403199809,nM,nM,BT-549
10,SCH772984,Trametinib,1,3,105.961584383022,nM,nM,BT-549
10,SCH772984,Trametinib,1,10,95.7845800250731,nM,nM,BT-549
10,SCH772984,Trametinib,1,30,88.4865082681631,nM,nM,BT-549
10,SCH772984,Trametinib,3,0,98.1575726822279,nM,nM,BT-549
10,SCH772984,Trametinib,3,0.03,108.921109187511,nM,nM,BT-549
10,SCH772984,Trametinib,3,0.1,103.982598053848,nM,nM,BT-549
10,SCH772984,Trametinib,3,0.3,104.331830935467,nM,nM,BT-549
10,SCH772984,Trametinib,3,1,104.219897319563,nM,nM,BT-549
10,SCH772984,Trametinib,3,3,99.1246791236344,nM,nM,BT-549
10,SCH772984,Trametinib,3,10,92.3191152766999,nM,nM,BT-549
10,SCH772984,Trametinib,3,30,89.1402005850397,nM,nM,BT-549
10,SCH772984,Trametinib,10,0,95.274162736553,nM,nM,BT-549
10,SCH772984,Trametinib,10,0.03,96.8725747716554,nM,nM,BT-549
10,SCH772984,Trametinib,10,0.1,104.390036415736,nM,nM,BT-549
10,SCH772984,Trametinib,10,0.3,98.1978687839532,nM,nM,BT-549
10,SCH772984,Trametinib,10,1,97.7322249417945,nM,nM,BT-549
10,SCH772984,Trametinib,10,3,96.0129246015163,nM,nM,BT-549
10,SCH772984,Trametinib,10,10,89.2745209241239,nM,nM,BT-549
10,SCH772984,Trametinib,10,30,81.7794460032237,nM,nM,BT-549
10,SCH772984,Trametinib,30,0,94.1593039221539,nM,nM,BT-549
10,SCH772984,Trametinib,30,0.03,97.3426959584502,nM,nM,BT-549
10,SCH772984,Trametinib,30,0.1,97.7993851113366,nM,nM,BT-549
10,SCH772984,Trametinib,30,0.3,95.9950152229718,nM,nM,BT-549
10,SCH772984,Trametinib,30,1,100.714136469465,nM,nM,BT-549
10,SCH772984,Trametinib,30,3,92.2519551071578,nM,nM,BT-549
10,SCH772984,Trametinib,30,10,87.6358127872963,nM,nM,BT-549
10,SCH772984,Trametinib,30,30,81.0720255507134,nM,nM,BT-549
10,SCH772984,Trametinib,100,0,95.7577159572563,nM,nM,BT-549
10,SCH772984,Trametinib,100,0.03,101.712584323324,nM,nM,BT-549
10,SCH772984,Trametinib,100,0.1,91.3654408692018,nM,nM,BT-549
10,SCH772984,Trametinib,100,0.3,97.4546295743538,nM,nM,BT-549
10,SCH772984,Trametinib,100,1,93.6175452211808,nM,nM,BT-549
10,SCH772984,Trametinib,100,3,81.5108053250552,nM,nM,BT-549
10,SCH772984,Trametinib,100,10,76.8677989373769,nM,nM,BT-549
10,SCH772984,Trametinib,100,30,73.5321771834517,nM,nM,BT-549
10,SCH772984,Trametinib,300,0,85.1240224464211,nM,nM,BT-549
10,SCH772984,Trametinib,300,0.03,81.4346904662408,nM,nM,BT-549
10,SCH772984,Trametinib,300,0.1,84.2598949316459,nM,nM,BT-549
10,SCH772984,Trametinib,300,0.3,85.7105545937556,nM,nM,BT-549
10,SCH772984,Trametinib,300,1,80.7048832905498,nM,nM,BT-549
10,SCH772984,Trametinib,300,3,72.2785206853322,nM,nM,BT-549
10,SCH772984,Trametinib,300,10,72.0636081427974,nM,nM,BT-549
10,SCH772984,Trametinib,300,30,72.9993731717509,nM,nM,BT-549
10,SCH772984,Trametinib,1000,0,76.6842278072951,nM,nM,BT-549
10,SCH772984,Trametinib,1000,0.03,75.0455196704674,nM,nM,BT-549
10,SCH772984,Trametinib,1000,0.1,73.9485702346129,nM,nM,BT-549
10,SCH772984,Trametinib,1000,0.3,76.6215449823891,nM,nM,BT-549
10,SCH772984,Trametinib,1000,1,76.8498895588323,nM,nM,BT-549
10,SCH772984,Trametinib,1000,3,76.0350128350546,nM,nM,BT-549
10,SCH772984,Trametinib,1000,10,74.6112172407617,nM,nM,BT-549
10,SCH772984,Trametinib,1000,30,72.9993731717509,nM,nM,BT-549
11,Entinostat,Trametinib,0,0,112.82087636559,nM,nM,BT-549
11,Entinostat,Trametinib,0,0.03,112.073159811355,nM,nM,BT-549
11,Entinostat,Trametinib,0,0.1,110.107605516089,nM,nM,BT-549
11,Entinostat,Trametinib,0,0.3,104.210942630291,nM,nM,BT-549
11,Entinostat,Trametinib,0,1,102.99310488926,nM,nM,BT-549
11,Entinostat,Trametinib,0,3,105.58101008895,nM,nM,BT-549
11,Entinostat,Trametinib,0,10,94.9294071995702,nM,nM,BT-549
11,Entinostat,Trametinib,0,30,83.1719001850636,nM,nM,BT-549
11,Entinostat,Trametinib,1,0,104.864634947167,nM,nM,BT-549
11,Entinostat,Trametinib,1,0.03,104.403468449645,nM,nM,BT-549
11,Entinostat,Trametinib,1,0.1,118.359351680497,nM,nM,BT-549
11,Entinostat,Trametinib,1,0.3,106.633186078443,nM,nM,BT-549
11,Entinostat,Trametinib,1,1,107.640588621575,nM,nM,BT-549
11,Entinostat,Trametinib,1,3,105.589964778222,nM,nM,BT-549
11,Entinostat,Trametinib,1,10,102.173750820847,nM,nM,BT-549
11,Entinostat,Trametinib,1,30,86.3552922213599,nM,nM,BT-549
11,Entinostat,Trametinib,3,0,108.383827831174,nM,nM,BT-549
11,Entinostat,Trametinib,3,0.03,110.622500149245,nM,nM,BT-549
11,Entinostat,Trametinib,3,0.1,110.138946928542,nM,nM,BT-549
11,Entinostat,Trametinib,3,0.3,109.256910035222,nM,nM,BT-549
11,Entinostat,Trametinib,3,1,99.2903408751716,nM,nM,BT-549
11,Entinostat,Trametinib,3,3,98.0680257895051,nM,nM,BT-549
11,Entinostat,Trametinib,3,10,100.333562175393,nM,nM,BT-549
11,Entinostat,Trametinib,3,30,85.4777326726763,nM,nM,BT-549
11,Entinostat,Trametinib,10,0,114.289445406244,nM,nM,BT-549
11,Entinostat,Trametinib,10,0.03,101.97227031222,nM,nM,BT-549
11,Entinostat,Trametinib,10,0.1,113.967076592442,nM,nM,BT-549
11,Entinostat,Trametinib,10,0.3,108.213688735001,nM,nM,BT-549
11,Entinostat,Trametinib,10,1,104.497492687004,nM,nM,BT-549
11,Entinostat,Trametinib,10,3,105.527281953316,nM,nM,BT-549
11,Entinostat,Trametinib,10,10,102.603575905916,nM,nM,BT-549
11,Entinostat,Trametinib,10,30,92.6549161244105,nM,nM,BT-549
11,Entinostat,Trametinib,30,0,106.651095456988,nM,nM,BT-549
11,Entinostat,Trametinib,30,0.03,112.695510715778,nM,nM,BT-549
11,Entinostat,Trametinib,30,0.1,104.201987941018,nM,nM,BT-549
11,Entinostat,Trametinib,30,0.3,104.3855590711,nM,nM,BT-549
11,Entinostat,Trametinib,30,1,99.9126917795952,nM,nM,BT-549
11,Entinostat,Trametinib,30,3,105.348188167871,nM,nM,BT-549
11,Entinostat,Trametinib,30,10,90.8595009253179,nM,nM,BT-549
11,Entinostat,Trametinib,30,30,91.0341173661274,nM,nM,BT-549
11,Entinostat,Trametinib,100,0,106.97346427079,nM,nM,BT-549
11,Entinostat,Trametinib,100,0.03,109.941943764551,nM,nM,BT-549
11,Entinostat,Trametinib,100,0.1,105.679511670945,nM,nM,BT-549
11,Entinostat,Trametinib,100,0.3,109.50316399021,nM,nM,BT-549
11,Entinostat,Trametinib,100,1,111.132917437765,nM,nM,BT-549
11,Entinostat,Trametinib,100,3,99.3395916661692,nM,nM,BT-549
11,Entinostat,Trametinib,100,10,101.255895170438,nM,nM,BT-549
11,Entinostat,Trametinib,100,30,89.7759835233717,nM,nM,BT-549
11,Entinostat,Trametinib,300,0,101.327532684616,nM,nM,BT-549
11,Entinostat,Trametinib,300,0.03,110.725479075876,nM,nM,BT-549
11,Entinostat,Trametinib,300,0.1,107.971912124649,nM,nM,BT-549
11,Entinostat,Trametinib,300,0.3,102.317025849203,nM,nM,BT-549
11,Entinostat,Trametinib,300,1,99.173929914632,nM,nM,BT-549
11,Entinostat,Trametinib,300,3,104.206465285655,nM,nM,BT-549
11,Entinostat,Trametinib,300,10,97.6605874276163,nM,nM,BT-549
11,Entinostat,Trametinib,300,30,79.4960002387917,nM,nM,BT-549
11,Entinostat,Trametinib,1000,0,116.178884842696,nM,nM,BT-549
11,Entinostat,Trametinib,1000,0.03,120.047310608322,nM,nM,BT-549
11,Entinostat,Trametinib,1000,0.1,114.034236761984,nM,nM,BT-549
11,Entinostat,Trametinib,1000,0.3,106.910781445884,nM,nM,BT-549
11,Entinostat,Trametinib,1000,1,106.722732971166,nM,nM,BT-549
11,Entinostat,Trametinib,1000,3,101.291713927527,nM,nM,BT-549
11,Entinostat,Trametinib,1000,10,93.7518655602651,nM,nM,BT-549
11,Entinostat,Trametinib,1000,30,79.4960002387917,nM,nM,BT-549
12,Iniparib,Trametinib,0,0,107.376425288042,nM,nM,BT-549
12,Iniparib,Trametinib,0,0.03,101.672288221599,nM,nM,BT-549
12,Iniparib,Trametinib,0,0.1,104.846725568623,nM,nM,BT-549
12,Iniparib,Trametinib,0,0.3,106.628708733807,nM,nM,BT-549
12,Iniparib,Trametinib,0,1,94.6204704196764,nM,nM,BT-549
12,Iniparib,Trametinib,0,3,99.6350964121545,nM,nM,BT-549
12,Iniparib,Trametinib,0,10,91.2624619425706,nM,nM,BT-549
12,Iniparib,Trametinib,0,30,86.8612321652439,nM,nM,BT-549
12,Iniparib,Trametinib,1,0,114.316309474061,nM,nM,BT-549
12,Iniparib,Trametinib,1,0.03,105.137752969972,nM,nM,BT-549
12,Iniparib,Trametinib,1,0.1,112.941764670766,nM,nM,BT-549
12,Iniparib,Trametinib,1,0.3,115.614739418542,nM,nM,BT-549
12,Iniparib,Trametinib,1,1,100.414154378843,nM,nM,BT-549
12,Iniparib,Trametinib,1,3,106.042176586472,nM,nM,BT-549
12,Iniparib,Trametinib,1,10,97.8978866933317,nM,nM,BT-549
12,Iniparib,Trametinib,1,30,89.4715240881141,nM,nM,BT-549
12,Iniparib,Trametinib,3,0,106.834666587069,nM,nM,BT-549
12,Iniparib,Trametinib,3,0.03,102.48268760074,nM,nM,BT-549
12,Iniparib,Trametinib,3,0.1,107.627156587666,nM,nM,BT-549
12,Iniparib,Trametinib,3,0.3,102.939376753627,nM,nM,BT-549
12,Iniparib,Trametinib,3,1,105.084024834338,nM,nM,BT-549
12,Iniparib,Trametinib,3,3,100.293266073667,nM,nM,BT-549
12,Iniparib,Trametinib,3,10,88.5402364037968,nM,nM,BT-549
12,Iniparib,Trametinib,3,30,84.8912005253418,nM,nM,BT-549
12,Iniparib,Trametinib,10,0,102.643872007641,nM,nM,BT-549
12,Iniparib,Trametinib,10,0.03,106.557071219629,nM,nM,BT-549
12,Iniparib,Trametinib,10,0.1,110.26878992299,nM,nM,BT-549
12,Iniparib,Trametinib,10,0.3,106.391409468091,nM,nM,BT-549
12,Iniparib,Trametinib,10,1,102.182705510119,nM,nM,BT-549
12,Iniparib,Trametinib,10,3,92.3280699659722,nM,nM,BT-549
12,Iniparib,Trametinib,10,10,94.6473344874933,nM,nM,BT-549
12,Iniparib,Trametinib,10,30,88.831263805146,nM,nM,BT-549
12,Iniparib,Trametinib,30,0,102.066294549579,nM,nM,BT-549
12,Iniparib,Trametinib,30,0.03,106.185451614829,nM,nM,BT-549
12,Iniparib,Trametinib,30,0.1,102.549847770282,nM,nM,BT-549
12,Iniparib,Trametinib,30,0.3,102.128977374485,nM,nM,BT-549
12,Iniparib,Trametinib,30,1,96.3129066921378,nM,nM,BT-549
12,Iniparib,Trametinib,30,3,93.2145842039281,nM,nM,BT-549
12,Iniparib,Trametinib,30,10,96.0935168049669,nM,nM,BT-549
12,Iniparib,Trametinib,30,30,86.391110978449,nM,nM,BT-549
12,Iniparib,Trametinib,100,0,109.731508566653,nM,nM,BT-549
12,Iniparib,Trametinib,100,0.03,106.736165005074,nM,nM,BT-549
12,Iniparib,Trametinib,100,0.1,108.128619186914,nM,nM,BT-549
12,Iniparib,Trametinib,100,0.3,99.0082681630947,nM,nM,BT-549
12,Iniparib,Trametinib,100,1,106.566025908901,nM,nM,BT-549
12,Iniparib,Trametinib,100,3,96.097994149603,nM,nM,BT-549
12,Iniparib,Trametinib,100,10,96.9621216643782,nM,nM,BT-549
12,Iniparib,Trametinib,100,30,92.8026684974031,nM,nM,BT-549
12,Iniparib,Trametinib,300,0,104.416900483553,nM,nM,BT-549
12,Iniparib,Trametinib,300,0.03,111.517969076473,nM,nM,BT-549
12,Iniparib,Trametinib,300,0.1,108.652468509343,nM,nM,BT-549
